key,0,1
300,go014,ffxiv/lak_l1/fld/l1f1/level/l1f1
301,e0051,ffxiv/roc_r1/fld/r1f1/level/r1f1
302,e0052,ffxiv/roc_r1/fld/r1f1/level/r1f1
303,e0058,ffxiv/fst_f1/fld/f1f2/level/f1f2
304,e0059,ffxiv/roc_r1/fld/r1f1/level/r1f1
305,e0060,ffxiv/lak_l1/fld/l1f1/level/l1f1
306,e0061,ffxiv/wil_w1/fld/w1f4/level/w1f4
307,e0062,ffxiv/sea_s1/fld/s1f2/level/s1f2
308,e0065,ffxiv/lak_l1/fld/l1f1/level/l1f1
309,e0066,ffxiv/lak_l1/fld/l1f1/level/l1f1
310,e0067,ffxiv/sea_s1/fld/s1f3/level/s1f3
311,e0068,ffxiv/sea_s1/fld/s1f3/level/s1f3
312,e0069,ffxiv/wil_w1/fld/w1f4/level/w1f4
313,e0070,ffxiv/roc_r1/fld/r1f1/level/r1f1
314,e0071,ffxiv/wil_w1/fld/w1f2/level/w1f2
315,e0072,ffxiv/lak_l1/fld/l1f1/level/l1f1
316,e0073,ffxiv/roc_r1/fld/r1f1/level/r1f1
317,e0074,ffxiv/fst_f1/fld/f1f3/level/f1f3
318,e0075,ffxiv/wil_w1/fld/w1f4/level/w1f4
319,e0076,ffxiv/fst_f1/fld/f1f1/level/f1f1
320,e0077,ffxiv/fst_f1/fld/f1f1/level/f1f1
321,e0078,ffxiv/fst_f1/fld/f1f4/level/f1f4
322,e0079,ffxiv/roc_r1/fld/r1f1/level/r1f1
323,e0080,ffxiv/wil_w1/fld/w1f4/level/w1f4
324,e0081,ffxiv/fst_f1/fld/f1f4/level/f1f4
325,e0082,ffxiv/sea_s1/fld/s1f6/level/s1f6
326,e0083,ffxiv/lak_l1/fld/l1f1/level/l1f1
327,e0084,ffxiv/sea_s1/fld/s1f3/level/s1f3
328,e0085,ffxiv/sea_s1/fld/s1f5/level/s1f5
329,e0086,ffxiv/sea_s1/dun/s1d3/level/s1d3
330,e0087,ffxiv/sea_s1/fld/s1f4/level/s1f4
331,r1fa_event,ffxiv/roc_r1/fld/r1fa/level/r1fa
332,,
333,,
334,,
335,l1f1_event,ffxiv/lak_l1/fld/l1f1/level/l1f1
336,,
337,,
338,s1b7_2,ffxiv/sea_s1/bah/s1b7/level/s1b7
339,s1h1,ffxiv/sea_s1/hou/s1h1/level/s1h1
340,f1h1,ffxiv/fst_f1/hou/f1h1/level/f1h1
341,w1h1,ffxiv/wil_w1/hou/w1h1/level/w1h1
342,f1i1,ffxiv/fst_f1/ind/f1i1/level/f1i1
343,f1i2,ffxiv/fst_f1/ind/f1i2/level/f1i2
344,f1i3,ffxiv/fst_f1/ind/f1i3/level/f1i3
345,w1i1,ffxiv/wil_w1/ind/w1i1/level/w1i1
346,w1i2,ffxiv/wil_w1/ind/w1i2/level/w1i2
347,w1i3,ffxiv/wil_w1/ind/w1i3/level/w1i3
348,w1fb,ffxiv/wil_w1/fld/w1fb/level/w1fb
349,w1d6,ffxiv/wil_w1/dun/w1d6/level/w1d6
350,f1d4,ffxiv/fst_f1/dun/f1d4/level/f1d4
351,l1e1,ffxiv/lak_l1/evt/l1e1/level/l1e1
352,,
353,z1z1,ex2/02_est_e3/fld/e3ff/level/e3ff
354,z1z2,ex3/01_nvt_n4/fld/n4fa/level/n4fa
355,f1b1,ffxiv/fst_f1/bah/f1b1/level/f1b1
356,f1b2,ffxiv/fst_f1/bah/f1b2/level/f1b2
357,f1b3,ffxiv/fst_f1/bah/f1b3/level/f1b3
358,f1b4,ffxiv/fst_f1/bah/f1b4/level/f1b4
359,o1fa_2,ffxiv/ocn_o1/fld/o1fa/level/o1fa
360,w1d7,ffxiv/wil_w1/dun/w1d7/level/w1d7
361,s1d5,ffxiv/sea_s1/dun/s1d5/level/s1d5
362,s1d6,ffxiv/sea_s1/dun/s1d6/level/s1d6
363,f1d5,ffxiv/fst_f1/dun/f1d5/level/f1d5
364,f1fa_2,ffxiv/fst_f1/fld/f1fa/level/f1fa
365,r1d2,ffxiv/roc_r1/dun/r1d2/level/r1d2
366,r1fb,ffxiv/roc_r1/fld/r1fb/level/r1fb
367,w1d8,ffxiv/wil_w1/dun/w1d8/level/w1d8
368,r1f1_battle,ffxiv/roc_r1/fld/r1f1/level/r1f1
369,w1d2_battle,ffxiv/wil_w1/dun/w1d2/level/w1d2
370,f1b5,ffxiv/fst_f1/bah/f1b5/level/f1b5
371,,
372,l1r2,ffxiv/lak_l1/rad/l1r2/level/l1r2
373,f1d6,ffxiv/fst_f1/dun/f1d6/level/f1d6
374,f1fb,ffxiv/fst_f1/fld/f1fb/level/f1fb
375,f1fb_2,ffxiv/fst_f1/fld/f1fb/level/f1fb
376,l1p1,ffxiv/lak_l1/pvp/l1p1/level/l1p1
377,r1fc,ffxiv/roc_r1/fld/r1fc/level/r1fc
378,r1fc_2,ffxiv/roc_r1/fld/r1fc/level/r1fc
379,e0090,ffxiv/lak_l1/fld/l1f1/level/l1f1
380,f1b1_2,ffxiv/fst_f1/bah/f1b1/level/f1b1
381,f1b2_2,ffxiv/fst_f1/bah/f1b2/level/f1b2
382,f1b3_2,ffxiv/fst_f1/bah/f1b3/level/f1b3
383,f1b4_2,ffxiv/fst_f1/bah/f1b4/level/f1b4
384,s1i4,ffxiv/sea_s1/ind/s1i4/level/s1i4
385,f1i4,ffxiv/fst_f1/ind/f1i4/level/f1i4
386,w1i4,ffxiv/wil_w1/ind/w1i4/level/w1i4
387,s1d7,ffxiv/sea_s1/dun/s1d7/level/s1d7
388,w1ed,ffxiv/wil_w1/evt/w1ed/level/w1ed
389,s1fb,ffxiv/sea_s1/fld/s1fb/level/s1fb
390,w1fc,ffxiv/wil_w1/fld/w1fc/level/w1fc
391,f1fc,ffxiv/fst_f1/fld/f1fc/level/f1fc
392,f1e6,ffxiv/fst_f1/evt/f1e6/level/f1e6
393,f1e6_prv,ffxiv/fst_f1/evt/f1e6/level/f1e6
394,f1f3_battle,ffxiv/fst_f1/fld/f1f3/level/f1f3
395,r1e2,ffxiv/roc_r1/evt/r1e2/level/r1e2
396,f1d3_battle,ffxiv/fst_f1/dun/f1d3/level/f1d3
397,r2f1,ex1/01_roc_r2/fld/r2f1/level/r2f1
398,d2f1,ex1/02_dra_d2/fld/d2f1/level/d2f1
399,d2f2,ex1/02_dra_d2/fld/d2f2/level/d2f2
400,d2f3,ex1/02_dra_d2/fld/d2f3/level/d2f3
401,a2f1,ex1/03_abr_a2/fld/a2f1/level/a2f1
402,a2f2,ex1/03_abr_a2/fld/a2f2/level/a2f2
403,ec008,ex2/01_gyr_g3/dun/g3d2/level/g3d2
404,e0091,ffxiv/sea_s1/twn/s1t2/level/s1t2
405,e0092,ffxiv/sea_s1/fld/s1f4/level/s1f4
406,e0093,ffxiv/sea_s1/fld/s1f4/level/s1f4
407,e0094,ffxiv/ocn_o1/evt/o1e2/level/o1e2
408,e0095,ffxiv/sea_s1/fld/s1f3/level/s1f3
409,e0096,ffxiv/sea_s1/twn/s1t1/level/s1t1
410,e0097,ffxiv/wil_w1/fld/w1f5/level/w1f5
411,e0098,ffxiv/sea_s1/fld/s1f3/level/s1f3
412,e0099,ffxiv/sea_s1/fld/s1f5/level/s1f5
413,e0100,ffxiv/sea_s1/fld/s1f4/level/s1f4
414,e0101,ffxiv/sea_s1/fld/s1f3/level/s1f3
415,e0102,ffxiv/sea_s1/fld/s1f2/level/s1f2
416,d2d3,ex1/02_dra_d2/dun/d2d3/level/d2d3
417,w1fc_tutorial,ffxiv/wil_w1/fld/w1fc/level/w1fc
418,r2t1,ex1/01_roc_r2/twn/r2t1/level/r2t1
419,r2t2,ex1/01_roc_r2/twn/r2t2/level/r2t2
420,a2d2,ex1/03_abr_a2/dun/a2d2/level/a2d2
421,,
422,,
423,s1i5,ffxiv/sea_s1/ind/s1i5/level/s1i5
424,w1i5,ffxiv/wil_w1/ind/w1i5/level/w1i5
425,f1i5,ffxiv/fst_f1/ind/f1i5/level/f1i5
426,z1e9,ffxiv/zon_z1/evt/z1e9/level/z1e9
427,r2e1,ex1/01_roc_r2/evt/r2e1/level/r2e1
428,r2e3,ex1/01_roc_r2/evt/r2e3/level/r2e3
429,r2ti,ex1/01_roc_r2/twn/r2ti/level/r2ti
430,a2d3,ex1/03_abr_a2/dun/a2d3/level/a2d3
431,s2p1,ffxiv/pvp_xx/pvp/s2p1/level/s2p1
432,d2fa,ex1/02_dra_d2/fld/d2fa/level/d2fa
433,r2e4,ex1/01_roc_r2/evt/r2e4/level/r2e4
434,r2d1,ex1/01_roc_r2/dun/r2d1/level/r2d1
435,,
436,a2fa,ex1/03_abr_a2/fld/a2fa/level/a2fa
437,a2fb,ex1/03_abr_a2/fld/a2fb/level/a2fb
438,a2d1,ex1/03_abr_a2/dun/a2d1/level/a2d1
439,r2e5,ex1/01_roc_r2/evt/r2e5/level/r2e5
440,r2e6,ex1/01_roc_r2/evt/r2e6/level/r2e6
441,,
442,d2a1,ex1/02_dra_d2/alx/d2a1/level/d2a1
443,d2a2,ex1/02_dra_d2/alx/d2a2/level/d2a2
444,d2a3,ex1/02_dra_d2/alx/d2a3/level/d2a3
445,d2a4,ex1/02_dra_d2/alx/d2a4/level/d2a4
446,d2fa_2,ex1/02_dra_d2/fld/d2fa/level/d2fa
447,a2fa_2,ex1/03_abr_a2/fld/a2fa/level/a2fa
448,a2fb_2,ex1/03_abr_a2/fld/a2fb/level/a2fb
449,d2a1_2,ex1/02_dra_d2/alx/d2a1/level/d2a1
450,d2a2_2,ex1/02_dra_d2/alx/d2a2/level/d2a2
451,d2a3_2,ex1/02_dra_d2/alx/d2a3/level/d2a3
452,d2a4_2,ex1/02_dra_d2/alx/d2a4/level/d2a4
453,e0103,ffxiv/sea_s1/fld/s1f4/level/s1f4
454,e0104,ffxiv/sea_s1/fld/s1f5/level/s1f5
455,e0105,ex1/03_abr_a2/fld/a2f1/level/a2f1
456,e0106,ex1/01_roc_r2/evt/r2e6/level/r2e6
457,e0107,ffxiv/roc_r1/fld/r1fc/level/r1fc
458,e0108,ex1/01_roc_r2/twn/r2t1/level/r2t1
459,e0109,ex1/03_abr_a2/fld/a2f2/level/a2f2
460,e0110,ffxiv/wil_w1/dun/w1d7/level/w1d7
461,e0111,ex1/03_abr_a2/fld/a2f1/level/a2f1
462,d2e2,ex1/02_dra_d2/evt/d2e2/level/d2e2
463,d2e3,ex1/02_dra_d2/evt/d2e3/level/d2e3
464,e0112,ex1/02_dra_d2/fld/d2f1/level/d2f1
465,e0113,ffxiv/wil_w1/fld/w1f3/level/w1f3
466,e0114,ffxiv/sea_s1/fld/s1f5/level/s1f5
467,e0115,ex1/01_roc_r2/fld/r2f1/level/r2f1
468,e0116,ffxiv/roc_r1/fld/r1f1/level/r1f1
469,e0117,ffxiv/roc_r1/fld/r1f1/level/r1f1
470,e0118,ex1/01_roc_r2/fld/r2f1/level/r2f1
471,e0119,ffxiv/sea_s1/fld/s1f3/level/s1f3
472,e0120,ex1/01_roc_r2/fld/r2f1/level/r2f1
473,e0121,ffxiv/fst_f1/fld/f1f3/level/f1f3
474,e0122,ffxiv/sea_s1/twn/s1t1/level/s1t1
475,e0123,ffxiv/roc_r1/fld/r1f1/level/r1f1
476,e0124,ex1/02_dra_d2/fld/d2f2/level/d2f2
477,e0125,ex1/01_roc_r2/fld/r2f1/level/r2f1
478,d2t1,ex1/02_dra_d2/twn/d2t1/level/d2t1
479,e0126,ex1/01_roc_r2/fld/r2f1/level/r2f1
480,e0127,ffxiv/lak_l1/fld/l1f1/level/l1f1
481,e0128,ex1/02_dra_d2/fld/d2f1/level/d2f1
482,e0129,ex1/02_dra_d2/fld/d2f1/level/d2f1
483,e0130,ffxiv/wil_w1/fld/w1f5/level/w1f5
484,e0131,ffxiv/sea_s1/fld/s1f2/level/s1f2
485,e0132,ex1/02_dra_d2/fld/d2f2/level/d2f2
486,e0133,ffxiv/sea_s1/fld/s1f6/level/s1f6
487,e0134,ffxiv/roc_r1/fld/r1f1/level/r1f1
488,e0135,ffxiv/roc_r1/fld/r1f1/level/r1f1
489,e0136,ex1/01_roc_r2/fld/r2f1/level/r2f1
490,e0137,ffxiv/sea_s1/dun/s1d5/level/s1d5
491,e0138,ffxiv/wil_w1/fld/w1f4/level/w1f4
492,e0139,ex1/03_abr_a2/fld/a2f1/level/a2f1
493,e0140,ex1/01_roc_r2/fld/r2f1/level/r2f1
494,e0141,ffxiv/wil_w1/fld/w1f3/level/w1f3
495,e0142,ffxiv/sea_s1/fld/s1f2/level/s1f2
496,e0143,ffxiv/roc_r1/fld/r1f1/level/r1f1
497,e0144,ex1/01_roc_r2/fld/r2f1/level/r2f1
498,e0145,ex1/01_roc_r2/fld/r2f1/level/r2f1
499,e0146,ex1/01_roc_r2/twn/r2t2/level/r2t2
500,e0147,ffxiv/roc_r1/fld/r1f1/level/r1f1
501,e0148,ex1/02_dra_d2/fld/d2f3/level/d2f3
502,e0149,ffxiv/lak_l1/pvp/l1p1/level/l1p1
503,e0150,ex1/02_dra_d2/fld/d2f2/level/d2f2
504,l1e2,ffxiv/lak_l1/evt/l1e2/level/l1e2
505,d2e4,ex1/02_dra_d2/evt/d2e4/level/d2e4
506,s1p3,ffxiv/sea_s1/pvp/s1p3/level/s1p3
507,a2e2,ex1/03_abr_a2/evt/a2e2/level/a2e2
508,z2r1,ex1/05_zon_z2/rad/z2r1/level/z2r1
509,z1z4,ffxiv/sea_s1/fld/s1fa/level/s1fa
510,s1d9,ffxiv/sea_s1/dun/s1d9/level/s1d9
511,d2d4,ex1/02_dra_d2/dun/d2d4/level/d2d4
512,a2fc,ex1/03_abr_a2/fld/a2fc/level/a2fc
513,e0151,ex1/01_roc_r2/dun/r2d2/level/r2d2
514,a2fc_2,ex1/03_abr_a2/fld/a2fc/level/a2fc
515,a2fc_3,ex1/03_abr_a2/fld/a2fc/level/a2fc
516,d2d5,ex1/02_dra_d2/dun/d2d5/level/d2d5
517,a2fd,ex1/03_abr_a2/fld/a2fd/level/a2fd
518,,
519,f1d8,ffxiv/fst_f1/dun/f1d8/level/f1d8
520,d2a5,ex1/02_dra_d2/alx/d2a5/level/d2a5
521,d2a6,ex1/02_dra_d2/alx/d2a6/level/d2a6
522,d2a7,ex1/02_dra_d2/alx/d2a7/level/d2a7
523,d2a8,ex1/02_dra_d2/alx/d2a8/level/d2a8
524,a2fd_2,ex1/03_abr_a2/fld/a2fd/level/a2fd
525,,
526,,
527,,
528,,
529,d2a5_2,ex1/02_dra_d2/alx/d2a5/level/d2a5
530,d2a6_2,ex1/02_dra_d2/alx/d2a6/level/d2a6
531,d2a7_2,ex1/02_dra_d2/alx/d2a7/level/d2a7
532,d2a8_2,ex1/02_dra_d2/alx/d2a8/level/d2a8
533,ec001,ffxiv/roc_r1/fld/r1f1/level/r1f1
534,f1tg,ffxiv/fst_f1/twn/f1tg/level/f1tg
535,w1tg,ffxiv/wil_w1/twn/w1tg/level/w1tg
536,s1tg,ffxiv/sea_s1/twn/s1tg/level/s1tg
537,s1p2_begin01,ffxiv/sea_s1/pvp/s1p2/level/s1p2
538,s1p2_begin02,ffxiv/sea_s1/pvp/s1p2/level/s1p2
539,s1p2_begin03,ffxiv/sea_s1/pvp/s1p2/level/s1p2
540,s1p2_begin04,ffxiv/sea_s1/pvp/s1p2/level/s1p2
541,s1p2_begin05,ffxiv/sea_s1/pvp/s1p2/level/s1p2
542,s1p2_begin06,ffxiv/sea_s1/pvp/s1p2/level/s1p2
543,s1p2_begin07,ffxiv/sea_s1/pvp/s1p2/level/s1p2
544,s1p2_begin08,ffxiv/sea_s1/pvp/s1p2/level/s1p2
545,s1p2_begin09,ffxiv/sea_s1/pvp/s1p2/level/s1p2
546,s1p2_begin10,ffxiv/sea_s1/pvp/s1p2/level/s1p2
547,s1p2_begin11,ffxiv/sea_s1/pvp/s1p2/level/s1p2
548,s1p2_begin12,ffxiv/sea_s1/pvp/s1p2/level/s1p2
549,s1p2_begin13,ffxiv/sea_s1/pvp/s1p2/level/s1p2
550,s1p2_begin14,ffxiv/sea_s1/pvp/s1p2/level/s1p2
551,s1p2_begin15,ffxiv/sea_s1/pvp/s1p2/level/s1p2
552,s1f4_begin16,ffxiv/sea_s1/fld/s1f4/level/s1f4
553,d2e5,ex1/02_dra_d2/evt/d2e5/level/d2e5
554,r2p1,ffxiv/pvp_xx/pvp/r2p1/level/r2p1
555,d2d6,ex1/02_dra_d2/dun/d2d6/level/d2d6
556,z2r2,ex1/05_zon_z2/rad/z2r2/level/z2r2
557,s1da,ffxiv/sea_s1/dun/s1da/level/s1da
558,w1c1,ffxiv/wil_w1/cnt/w1c1/level/w1c1
559,r1fe,ffxiv/roc_r1/fld/r1fe/level/r1fe
560,ec002,ex1/03_abr_a2/dun/a2d1/level/a2d1
561,f1c1_dd001,ffxiv/fst_f1/cnt/f1c1/level/f1c1
562,f1c2_dd002,ffxiv/fst_f1/cnt/f1c2/level/f1c2
563,f1c3_dd003,ffxiv/fst_f1/cnt/f1c3/level/f1c3
564,f1c4_dd004,ffxiv/fst_f1/cnt/f1c4/level/f1c4
565,f1c4_dd005,ffxiv/fst_f1/cnt/f1c4/level/f1c4
566,r1fe_2,ffxiv/roc_r1/fld/r1fe/level/r1fe
567,a2e3,ex1/03_abr_a2/evt/a2e3/level/a2e3
568,a2e4,ex1/03_abr_a2/evt/a2e4/level/a2e4
569,r1e3,ffxiv/roc_r1/evt/r1e3/level/r1e3
570,f1e7,ffxiv/fst_f1/evt/f1e7/level/f1e7
571,f1d9,ffxiv/fst_f1/dun/f1d9/level/f1d9
572,r2d3,ex1/01_roc_r2/dun/r2d3/level/r2d3
573,s1i6,ffxiv/sea_s1/ind/s1i6/level/s1i6
574,f1i6,ffxiv/fst_f1/ind/f1i6/level/f1i6
575,w1i6,ffxiv/wil_w1/ind/w1i6/level/w1i6
