key,4
2570,bgcommon/hou/dyna/f1h0/wid/0003/asset/f1h0_co_wid0003.sgb
2571,bgcommon/hou/dyna/w1h0/wid/0003/asset/w1h0_co_wid0003.sgb
2572,
2573,
2574,
2575,
2576,
2577,
2578,
2579,bgcommon/hou/dyna/e1h0/wid/0001/asset/e1h0_co_wid0001.sgb
2580,bgcommon/hou/dyna/e1h0/wid/0002/asset/e1h0_co_wid0002.sgb
2581,bgcommon/hou/dyna/e1h0/wid/0003/asset/e1h0_co_wid0003.sgb
2582,
2591,
2592,
2593,
2594,
2595,
2596,
2597,
2598,bgcommon/hou/dyna/r1h0/wid/0001/asset/r1h0_co_wid0001.sgb
2599,bgcommon/hou/dyna/r1h0/wid/0002/asset/r1h0_co_wid0002.sgb
2600,bgcommon/hou/dyna/r1h0/wid/0003/asset/r1h0_co_wid0003.sgb
3073,bg/ffxiv/sea_s1/hou/dyna/c_fnc/0001/asset/s1h0_f_fnc0001a.sgb
3074,bg/ffxiv/fst_f1/hou/dyna/c_fnc/0001/asset/f1h0_f_fnc0001a.sgb
3075,bg/ffxiv/wil_w1/hou/dyna/c_fnc/0001/asset/w1h0_f_fnc0001a.sgb
3076,
3077,bg/ffxiv/sea_s1/hou/dyna/c_fnc/0002/asset/s1h0_f_fnc0002a.sgb
3078,bg/ffxiv/fst_f1/hou/dyna/c_fnc/0002/asset/f1h0_f_fnc0002a.sgb
3079,bg/ffxiv/wil_w1/hou/dyna/c_fnc/0002/asset/w1h0_f_fnc0002a.sgb
3080,
3081,bg/ffxiv/sea_s1/hou/dyna/c_fnc/0003/asset/s1h0_f_fnc0003a.sgb
3082,bg/ffxiv/fst_f1/hou/dyna/c_fnc/0003/asset/f1h0_f_fnc0003a.sgb
3083,bg/ffxiv/wil_w1/hou/dyna/c_fnc/0003/asset/w1h0_f_fnc0003a.sgb
3084,
3085,bg/ffxiv/sea_s1/hou/dyna/c_fnc/0004/asset/s1h0_f_fnc0004a.sgb
3086,bg/ffxiv/fst_f1/hou/dyna/c_fnc/0004/asset/f1h0_f_fnc0004a.sgb
3087,bg/ffxiv/wil_w1/hou/dyna/c_fnc/0004/asset/w1h0_f_fnc0004a.sgb
3088,
3089,
3090,
3091,
3092,
3093,
3094,bg/ffxiv/est_e1/hou/dyna/c_fnc/0001/asset/e1h0_f_fnc0001a.sgb
3095,bg/ffxiv/est_e1/hou/dyna/c_fnc/0002/asset/e1h0_f_fnc0002a.sgb
3096,bg/ffxiv/est_e1/hou/dyna/c_fnc/0003/asset/e1h0_f_fnc0003a.sgb
3097,
3103,
3104,
3105,
3106,
3107,
3108,
3109,
3110,bg/ffxiv/roc_r1/hou/dyna/c_fnc/0001/asset/r1h0_f_fnc0001a.sgb
3111,bg/ffxiv/roc_r1/hou/dyna/c_fnc/0002/asset/r1h0_f_fnc0002a.sgb
3112,bg/ffxiv/roc_r1/hou/dyna/c_fnc/0003/asset/r1h0_f_fnc0003a.sgb
3585,bg/ffxiv/sea_s1/hou/dyna/s_wal/0001/asset/s1h0_s_wal0001.sgb
3586,bg/ffxiv/sea_s1/hou/dyna/m_wal/0001/asset/s1h0_m_wal0001.sgb
3587,bg/ffxiv/sea_s1/hou/dyna/l_wal/0001/asset/s1h0_l_wal0001.sgb
3588,bg/ffxiv/fst_f1/hou/dyna/s_wal/0001/asset/f1h0_s_wal0001.sgb
3589,bg/ffxiv/fst_f1/hou/dyna/m_wal/0001/asset/f1h0_m_wal0001.sgb
3590,bg/ffxiv/fst_f1/hou/dyna/l_wal/0001/asset/f1h0_l_wal0001.sgb
3591,bg/ffxiv/wil_w1/hou/dyna/s_wal/0001/asset/w1h0_s_wal0001.sgb
3592,bg/ffxiv/wil_w1/hou/dyna/m_wal/0001/asset/w1h0_m_wal0001.sgb
3593,bg/ffxiv/wil_w1/hou/dyna/l_wal/0001/asset/w1h0_l_wal0001.sgb
3594,
3595,
3596,
3597,bg/ffxiv/sea_s1/hou/dyna/s_wal/0002/asset/s1h0_s_wal0002.sgb
3598,bg/ffxiv/sea_s1/hou/dyna/m_wal/0002/asset/s1h0_m_wal0002.sgb
3599,bg/ffxiv/sea_s1/hou/dyna/l_wal/0002/asset/s1h0_l_wal0002.sgb
3600,bg/ffxiv/fst_f1/hou/dyna/s_wal/0002/asset/f1h0_s_wal0002.sgb
3601,bg/ffxiv/fst_f1/hou/dyna/m_wal/0002/asset/f1h0_m_wal0002.sgb
3602,bg/ffxiv/fst_f1/hou/dyna/l_wal/0002/asset/f1h0_l_wal0002.sgb
3603,bg/ffxiv/wil_w1/hou/dyna/s_wal/0002/asset/w1h0_s_wal0002.sgb
3604,bg/ffxiv/wil_w1/hou/dyna/m_wal/0002/asset/w1h0_m_wal0002.sgb
3605,bg/ffxiv/wil_w1/hou/dyna/l_wal/0002/asset/w1h0_l_wal0002.sgb
3606,bg/ffxiv/sea_s1/hou/dyna/s_wal/0003/asset/s1h0_s_wal0003.sgb
3607,bg/ffxiv/sea_s1/hou/dyna/m_wal/0003/asset/s1h0_m_wal0003.sgb
3608,bg/ffxiv/sea_s1/hou/dyna/l_wal/0003/asset/s1h0_l_wal0003.sgb
3609,bg/ffxiv/fst_f1/hou/dyna/s_wal/0003/asset/f1h0_s_wal0003.sgb
3610,bg/ffxiv/fst_f1/hou/dyna/m_wal/0003/asset/f1h0_m_wal0003.sgb
3611,bg/ffxiv/fst_f1/hou/dyna/l_wal/0003/asset/f1h0_l_wal0003.sgb
3612,bg/ffxiv/wil_w1/hou/dyna/s_wal/0003/asset/w1h0_s_wal0003.sgb
3613,bg/ffxiv/wil_w1/hou/dyna/m_wal/0003/asset/w1h0_m_wal0003.sgb
3614,bg/ffxiv/wil_w1/hou/dyna/l_wal/0003/asset/w1h0_l_wal0003.sgb
3615,
3616,
3617,
3618,
3619,
3620,
3621,
3622,
3623,
3624,
3625,
3626,
3627,
3628,
3629,
3630,bg/ffxiv/est_e1/hou/dyna/s_wal/0001/asset/e1h0_s_wal0001.sgb
3631,bg/ffxiv/est_e1/hou/dyna/m_wal/0001/asset/e1h0_m_wal0001.sgb
3632,bg/ffxiv/est_e1/hou/dyna/l_wal/0001/asset/e1h0_l_wal0001.sgb
3633,bg/ffxiv/est_e1/hou/dyna/s_wal/0002/asset/e1h0_s_wal0002.sgb
3634,bg/ffxiv/est_e1/hou/dyna/m_wal/0002/asset/e1h0_m_wal0002.sgb
3635,bg/ffxiv/est_e1/hou/dyna/l_wal/0002/asset/e1h0_l_wal0002.sgb
3636,bg/ffxiv/est_e1/hou/dyna/s_wal/0003/asset/e1h0_s_wal0003.sgb
3637,bg/ffxiv/est_e1/hou/dyna/m_wal/0003/asset/e1h0_m_wal0003.sgb
3638,bg/ffxiv/est_e1/hou/dyna/l_wal/0003/asset/e1h0_l_wal0003.sgb
3639,
3640,
3641,
3666,
3667,
3668,
3669,
3670,
3671,
3672,
3673,
3674,
3675,
3676,
3677,
3678,
3679,
3680,
3681,
3682,
3683,
3684,
3685,
3686,
3687,bg/ffxiv/roc_r1/hou/dyna/s_wal/0001/asset/r1h0_s_wal0001.sgb
3688,bg/ffxiv/roc_r1/hou/dyna/s_wal/0002/asset/r1h0_s_wal0002.sgb
3689,bg/ffxiv/roc_r1/hou/dyna/s_wal/0003/asset/r1h0_s_wal0003.sgb
3690,bg/ffxiv/roc_r1/hou/dyna/m_wal/0001/asset/r1h0_m_wal0001.sgb
3691,bg/ffxiv/roc_r1/hou/dyna/m_wal/0002/asset/r1h0_m_wal0002.sgb
3692,bg/ffxiv/roc_r1/hou/dyna/m_wal/0003/asset/r1h0_m_wal0003.sgb
3693,bg/ffxiv/roc_r1/hou/dyna/l_wal/0001/asset/r1h0_l_wal0001.sgb
3694,bg/ffxiv/roc_r1/hou/dyna/l_wal/0002/asset/r1h0_l_wal0002.sgb
3695,bg/ffxiv/roc_r1/hou/dyna/l_wal/0003/asset/r1h0_l_wal0003.sgb
4097,
4098,
4099,
4100,
4101,
4102,
4103,
4104,
4105,
4106,
4107,
4108,
4109,
4110,
4111,
4112,
4113,
4114,
4115,
4116,
4117,
4118,
4119,
4120,
4121,
4127,
4128,
4129,
4130,
4131,
4132,
4133,
